#Date_Time;LadeStrom;MaxLadeStrom;MinLadeStrom
24.07.2023 18:01:28;9,8266178266;9,8998778999;0,083028083
24.07.2023 18:01:30;9,7191697192;9,9096459096;0,083028083
24.07.2023 18:01:32;8,7667887668;9,9096459096;0,083028083
24.07.2023 18:01:34;7,1892551893;9,9096459096;0,083028083
24.07.2023 18:01:36;5,4017094017;9,9096459096;0,083028083
