#Voltage;Ampere;Temperature
20.07.2023 11:28:24: 
20.07.2023 11:28:26: 0,010610190999999602;0,015747884999999684;-0,004802891000000642;0,00045358160895123654;0,02759267578125086;-0,0266855125633437;-0,01004550600000087;0,015660358999999957;-0,01004550600000087
20.07.2023 11:28:28: 0,005472496999999521;0,015747884999999684;-0,009940585000000723;0,014023128695103393;0,041162222867398325;-0,0266855125633437;-0,01004550600000087;0,015660358999999957;-0,01004550600000087
20.07.2023 11:28:30: 0,010610190999999602;0,015747884999999684;-0,009940585000000723;0,014023128695103393;0,041162222867398325;-0,0266855125633437;0,005378012999999626;0,015660358999999957;-0,01004550600000087
20.07.2023 11:28:32: 0,010610190999999602;0,015747884999999684;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;-0,004904333000000705;0,015660358999999957;-0,01004550600000087
20.07.2023 11:28:34: -0,004802891000000642;0,015747884999999684;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;-0,01004550600000087;0,020801532000000122;-0,01004550600000087
20.07.2023 11:28:36: 0,010610190999999602;0,015747884999999684;-0,009940585000000723;0,02759267578125086;0,041162222867398325;-0,0266855125633437;0,015660358999999957;0,020801532000000122;-0,01004550600000087
20.07.2023 11:28:38: 0,005472496999999521;0,015747884999999684;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;-0,01004550600000087;0,020801532000000122;-0,01004550600000087
20.07.2023 11:28:40: 0,010610190999999602;0,015747884999999684;-0,009940585000000723;0,02759267578125086;0,041162222867398325;-0,0266855125633437;0,00023683999999946082;0,020801532000000122;-0,01004550600000087
20.07.2023 11:28:42: 0,0003348029999994395;0,015747884999999684;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;0,005378012999999626;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:44: 0,0003348029999994395;0,015747884999999684;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;0,00023683999999946082;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:46: 0,0003348029999994395;0,015747884999999684;-0,009940585000000723;0,014023128695103393;0,041162222867398325;-0,0266855125633437;0,005378012999999626;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:48: 0,015747884999999684;0,020885578999999765;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;0,00023683999999946082;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:50: 0,005472496999999521;0,020885578999999765;-0,009940585000000723;0,02759267578125086;0,041162222867398325;-0,0266855125633437;0,00023683999999946082;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:52: 0,010610190999999602;0,020885578999999765;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;0,00023683999999946082;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:54: 0,010610190999999602;0,020885578999999765;-0,009940585000000723;0,02759267578125086;0,041162222867398325;-0,0266855125633437;0,010519185999999792;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:56: 0,005472496999999521;0,020885578999999765;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;0,005378012999999626;0,020801532000000122;-0,015186679000001035
20.07.2023 11:28:58: 0,005472496999999521;0,020885578999999765;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;-0,004904333000000705;0,020801532000000122;-0,015186679000001035
20.07.2023 11:29:00: 0,015747884999999684;0,020885578999999765;-0,009940585000000723;0,00045358160895123654;0,041162222867398325;-0,0266855125633437;0,00023683999999946082;0,020801532000000122;-0,015186679000001035
20.07.2023 11:29:02: -0,004802891000000642;0,020885578999999765;-0,009940585000000723;0,014023128695103393;0,041162222867398325;-0,0266855125633437;0,00023683999999946082;0,020801532000000122;-0,015186679000001035
