17.07.2023 08:35:47: 
17.07.2023 09:35:39: Voltage:0,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,67;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:41: Voltage:0,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,41;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:43: Voltage:2,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,03;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:45: Voltage:4,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:47: Voltage:6,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:49: Voltage:7,74;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,41;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:51: Voltage:9,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,54;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:53: Voltage:9,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:55: Voltage:9,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:57: Voltage:8,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,67;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,26;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:35:59: Voltage:7,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,15;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:01: Voltage:5,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,21;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,58;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:03: Voltage:3,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:05: Voltage:1,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,8;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,23;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:07: Voltage:0,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,04;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,36;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:09: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,53;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:11: Voltage:0,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,86;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:13: Voltage:1,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,08;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:15: Voltage:3,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,98;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:17: Voltage:4,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,92;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:19: Voltage:6,96;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,17;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,63;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:21: Voltage:8,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,12;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:23: Voltage:9,5;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,64;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:25: Voltage:9,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,71;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:27: Voltage:9,37;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,86;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:29: Voltage:8,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:31: Voltage:6,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,65;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:33: Voltage:4,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:35: Voltage:2,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,88;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:37: Voltage:1,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,65;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:39: Voltage:0,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,64;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:41: Voltage:0,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,42;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:43: Voltage:0,87;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,13;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,39;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:45: Voltage:2,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,1;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,08;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:47: Voltage:4,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:49: Voltage:5,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,84;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,83;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:51: Voltage:7,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,41;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:53: Voltage:9,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,52;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:55: Voltage:9,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:57: Voltage:9,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,36;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:36:59: Voltage:8,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:01: Voltage:7,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,11;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,57;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:03: Voltage:5,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,1;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,54;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:05: Voltage:3,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,65;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:07: Voltage:1,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,07;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:09: Voltage:0,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:11: Voltage:0,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,31;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,24;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:13: Voltage:0,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:15: Voltage:1,59;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,76;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,1;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:17: Voltage:3,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,99;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:19: Voltage:5,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,89;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:21: Voltage:6,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,62;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:23: Voltage:8,59;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,41;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,07;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:25: Voltage:9,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,79;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:27: Voltage:9,87;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:29: Voltage:9,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,92;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:31: Voltage:8,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,39;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:33: Voltage:6,43;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,58;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:35: Voltage:4,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,59;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:37: Voltage:2,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:39: Voltage:1,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,53;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:41: Voltage:0,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:43: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,64;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,35;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:45: Voltage:0,88;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,37;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:47: Voltage:2,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,96;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:49: Voltage:4,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:51: Voltage:6,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:53: Voltage:7,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,46;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:55: Voltage:9,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,54;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:57: Voltage:9,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,91;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:37:59: Voltage:9,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,34;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:01: Voltage:8,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:03: Voltage:7,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,53;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:05: Voltage:5,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,55;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:07: Voltage:3,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,28;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:09: Voltage:1,74;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,14;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:11: Voltage:0,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,31;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:13: Voltage:0,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,26;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:15: Voltage:0,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,84;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:17: Voltage:1,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,22;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:19: Voltage:3,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,98;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:21: Voltage:5,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:23: Voltage:7,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:25: Voltage:8,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,4;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,15;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:27: Voltage:9,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,76;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:29: Voltage:9,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,86;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,62;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:31: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,92;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:33: Voltage:8,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,37;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:35: Voltage:6,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,56;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:37: Voltage:4,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,53;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,5;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:39: Voltage:2,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:41: Voltage:1,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,19;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:43: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,13;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:45: Voltage:0,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:47: Voltage:0,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:49: Voltage:2,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,05;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:51: Voltage:4,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,02;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:54: Voltage:6,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,31;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:56: Voltage:7,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:38:58: Voltage:9,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:00: Voltage:9,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,86;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:02: Voltage:9,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,41;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:04: Voltage:8,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,14;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:06: Voltage:7,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:08: Voltage:5,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:10: Voltage:3,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,84;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,57;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:12: Voltage:1,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,73;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,17;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:14: Voltage:0,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,31;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:16: Voltage:0,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:18: Voltage:0,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:20: Voltage:1,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,07;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,24;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:22: Voltage:3,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,06;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:24: Voltage:5,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,95;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:26: Voltage:7,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:28: Voltage:8,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,47;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,18;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:30: Voltage:9,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,56;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:32: Voltage:9,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:34: Voltage:9,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,76;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:36: Voltage:7,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,37;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:38: Voltage:6,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,52;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:40: Voltage:4,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,46;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:42: Voltage:2,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:44: Voltage:1,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,31;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,63;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:46: Voltage:0,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:48: Voltage:0,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:50: Voltage:1,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:52: Voltage:2,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:54: Voltage:4,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,95;MaxTemperature:9,92;MinTemperature:0,07
